Titre,ID,Date,Nature,Etat,Origine,Date Publication
Arrêté du 17 décembre 2008 établissant les critères d'évaluation et les modalités de détermination de l'état des eaux souterraines et des tendances significatives et durables de <mark>dégradation</mark> de l'état chimique des eaux souterraines,LEGITEXT000020091602_05-11-2023,2008-12-17,ARRETE,VIGUEUR,LEGI,2009-01-07T00:00:00.000+0000
Arrêté du 16 décembre 2008 fixant le règlement et le programme des concours externe et interne de recrutement d'ingénieurs électroniciens des systèmes de la sécurité aérienne,LEGITEXT000020130107_11-01-2009,2008-12-16,ARRETE,VIGUEUR,LEGI,2009-01-10T00:00:00.000+0000
"Décret n° 2008-1321 du 16 décembre 2008 relatif à Voies navigables de France, au transport fluvial et au domaine public fluvial",LEGITEXT000019938882_28-03-2013,2008-12-16,DECRET,ABROGE,LEGI,2008-12-17T00:00:00.000+0000
"Décret n° 2008-1321 du 16 décembre 2008 relatif à Voies navigables de France, au transport fluvial et au domaine public fluvial",LEGITEXT000019938882_18-12-2008,2008-12-16,DECRET,VIGUEUR,LEGI,2008-12-17T00:00:00.000+0000
"Décret n° 2008-1321 du 16 décembre 2008 relatif à Voies navigables de France, au transport fluvial et au domaine public fluvial",LEGITEXT000019938882_01-04-2009,2008-12-16,DECRET,VIGUEUR,LEGI,2008-12-17T00:00:00.000+0000
Arrêté du 15 décembre 2008 accordant la délégation prévue à l'article L. 131-14 du code du sport,LEGITEXT000022842962_11-09-2010,2008-12-15,ARRETE,VIGUEUR,LEGI,2008-12-31T00:00:00.000+0000
Arrêté du 15 décembre 2008 accordant la délégation prévue à l'article L. 131-14 du code du sport,LEGITEXT000022842962_01-01-2009,2008-12-15,ARRETE,VIGUEUR,LEGI,2008-12-31T00:00:00.000+0000
Arrêté du 15 décembre 2008 accordant la délégation prévue à l'article L. 131-14 du code du sport,LEGITEXT000022842962_22-03-2009,2008-12-15,ARRETE,VIGUEUR,LEGI,2008-12-31T00:00:00.000+0000
Décret n° 2008-1299 du 11 décembre 2008  créant la direction de la sécurité de l'aviation civile,LEGITEXT000019908420_18-05-2023,2008-12-11,DECRET,VIGUEUR,LEGI,2008-12-12T00:00:00.000+0000
Décret n° 2008-1299 du 11 décembre 2008  créant la direction de la sécurité de l'aviation civile,LEGITEXT000019908420_11-09-2016,2008-12-11,DECRET,VIGUEUR,LEGI,2008-12-12T00:00:00.000+0000
Décret n° 2008-1299 du 11 décembre 2008  créant la direction de la sécurité de l'aviation civile,LEGITEXT000019908420_21-04-2017,2008-12-11,DECRET,VIGUEUR,LEGI,2008-12-12T00:00:00.000+0000
Décret n° 2008-1299 du 11 décembre 2008  créant la direction de la sécurité de l'aviation civile,LEGITEXT000019908420_01-01-2020,2008-12-11,DECRET,VIGUEUR,LEGI,2008-12-12T00:00:00.000+0000
Décret n° 2008-1299 du 11 décembre 2008  créant la direction de la sécurité de l'aviation civile,LEGITEXT000019908420_13-02-2016,2008-12-11,DECRET,VIGUEUR,LEGI,2008-12-12T00:00:00.000+0000
Arrêté du 10 décembre 2008 portant création par le ministère de l'intérieur d'un traitement automatisé de données à caractère personnel dénommé « base satellite VV »,LEGITEXT000020130304_12-01-2009,2008-12-10,ARRETE,VIGUEUR,LEGI,2009-01-11T00:00:00.000+0000
Arrêté du 10 décembre 2008 portant création par le ministère de l'intérieur d'un traitement automatisé de données à caractère personnel dénommé « base satellite VV »,LEGITEXT000020130304_31-01-2024,2008-12-10,ARRETE,VIGUEUR,LEGI,2009-01-11T00:00:00.000+0000
Arrêté du 10 décembre 2008 portant tarification des publications d'information aéronautique pour l'année 2009,LEGITEXT000019957113_20-12-2008,2008-12-10,ARRETE,VIGUEUR,LEGI,2008-12-19T00:00:00.000+0000
Arrêté du 9 décembre 2008 relatif aux installations au sol des systèmes de télécommunications aéronautiques et de surveillance,LEGITEXT000019935490_01-07-2019,2008-12-09,ARRETE,ABROGE,LEGI,2008-12-16T00:00:00.000+0000
Arrêté du 9 décembre 2008 relatif aux installations au sol des systèmes de télécommunications aéronautiques et de surveillance,LEGITEXT000019935490_17-12-2008,2008-12-09,ARRETE,VIGUEUR,LEGI,2008-12-16T00:00:00.000+0000
"Arrêté du 8 décembre 2008 déterminant les emplois de la      direction générale de l'aviation civile des établissements publics qui en dépendent et des services à compétence nationale qui lui sont rattachés, susceptibles de donner lieu à l'attribution de l'indemnité temporaire de mobilité instituée par le décret n° 2008-369 du 17 avril 2008 et fixant les conditions de modulation de cette indemnité",LEGITEXT000025394402_23-02-2012,2008-12-08,ARRETE,VIGUEUR,LEGI,2008-12-17T00:00:00.000+0000
"Arrêté du 5 décembre 2008 relatif à la mise en service et au suivi des radiophares omnidirectionnels VHF (VOR), des radiophares non directionnels (NDB) et des dispositifs UHF au sol de mesure de distance (DME)",LEGITEXT000019935468_01-09-2009,2008-12-05,ARRETE,VIGUEUR,LEGI,2008-12-16T00:00:00.000+0000
Arrêté du 4 décembre 2008 commissionnant en 2009 les agents de l'Etablissement national des produits de l'agriculture et de la mer (FranceAgriMer) en application de l'article L. 215-1 (8°) du code de la consommation,LEGITEXT000020475739_01-04-2009,2008-12-04,ARRETE,VIGUEUR,LEGI,2008-12-17T00:00:00.000+0000
Arrêté du 4 décembre 2008 commissionnant en 2009 les agents de l'Office national interprofessionnel de l'élevage et de ses productions en application de l'article L. 215-1 (8°) du code de la consommation,LEGITEXT000019919117_14-12-2008,2008-12-04,ARRETE,VIGUEUR,LEGI,2008-12-14T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_19-12-2011,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_01-01-2009,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_03-09-2009,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_11-07-2015,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_12-07-2017,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant le taux de la contribution des assurés au Fonds de garantie des victimes des actes de terrorisme et d'autres <mark>infractions</mark>,LEGITEXT000019866979_05-12-2008,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-04T00:00:00.000+0000
Arrêté du 28 novembre 2008 portant organisation du concours pour le recrutement d'élèves administrateurs des affaires maritimes,LEGITEXT000019957632_20-12-2008,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-19T00:00:00.000+0000
Arrêté du 28 novembre 2008 relatif à l'aide au recouvrement des dommages et intérêts pour les victimes <mark>d'infractions</mark> assuré par le Fonds de garantie des victimes des actes de terrorisme et d'autres <mark>infractions</mark>,LEGITEXT000019866954_05-12-2008,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-04T00:00:00.000+0000
Arrêté du 28 novembre 2008 portant organisation du concours pour le recrutement d'élèves administrateurs des affaires maritimes,LEGITEXT000019957632_02-02-2012,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-19T00:00:00.000+0000
"Arrêté du 28 novembre 2008 fixant les conditions d'admission dans l'école de formation des officiers du corps technique et administratif de la gendarmerie nationale en application des 2° et 3° de l'article 5 du décret n° 2008-945 du 12 septembre 2008 portant statut particulier des officiers des corps techniques et administratifs de l'armée de terre, de la marine, de la gendarmerie, du service de santé des armées et du service des essences des armées",LEGITEXT000019920279_14-12-2008,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-13T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_05-07-2020,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_28-08-2019,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_08-05-2010,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_25-08-2018,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
"Arrêté du 28 novembre 2008 fixant les programmes, les conditions d'organisation et de déroulement ainsi que les coefficients attribués aux différentes épreuves des concours prévus aux articles 6 et 8 du décret n° 2008-946 du 12 septembre 2008 portant statut particulier du corps des officiers de gendarmerie",LEGITEXT000019919753_14-12-2008,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-13T00:00:00.000+0000
Arrêté du 28 novembre 2008 fixant la liste des emplois d'officiers et de sous-officiers commissionnés recrutés au titre de l'article L. 4132-10 du code de la défense,LEGITEXT000019901395_14-11-2013,2008-11-28,ARRETE,VIGUEUR,LEGI,2008-12-10T00:00:00.000+0000
Arrêté du 5 novembre 2008 précisant les services de la direction générale de l'aviation civile concernés par une restructuration susceptible de donner lieu à l'attribution de l'indemnité de départ volontaire instituée par le décret n° 2008-368 du 17 avril 2008 et fixant la période durant laquelle cette indemnité peut être allouée aux personnels concernés,LEGITEXT000019762755_16-11-2008,2008-11-05,ARRETE,VIGUEUR,LEGI,2008-11-15T00:00:00.000+0000
Arrêté du 4 novembre 2008 relatif aux conditions de police sanitaire applicables aux animaux et aux produits d'aquaculture et relatif à la prévention de certaines maladies chez les animaux aquatiques et aux mesures de lutte contre ces maladies,LEGITEXT000019733219_26-06-2011,2008-11-04,ARRETE,VIGUEUR,LEGI,2008-11-24T00:00:00.000+0000
Arrêté du 4 novembre 2008 relatif aux conditions de police sanitaire applicables aux animaux et aux produits d'aquaculture et relatif à la prévention de certaines maladies chez les animaux aquatiques et aux mesures de lutte contre ces maladies,LEGITEXT000019733219_08-11-2008,2008-11-04,ARRETE,VIGUEUR,LEGI,2008-11-24T00:00:00.000+0000
Arrêté du 4 novembre 2008 relatif aux conditions de police sanitaire applicables aux animaux et aux produits d'aquaculture et relatif à la prévention de certaines maladies chez les animaux aquatiques et aux mesures de lutte contre ces maladies,LEGITEXT000019733219_13-02-2010,2008-11-04,ARRETE,VIGUEUR,LEGI,2008-11-24T00:00:00.000+0000
Arrêté du 4 novembre 2008 relatif aux conditions de police sanitaire applicables aux animaux et aux produits d'aquaculture et relatif à la prévention de certaines maladies chez les animaux aquatiques et aux mesures de lutte contre ces maladies,LEGITEXT000019733219_30-06-2018,2008-11-04,ARRETE,VIGUEUR,LEGI,2008-11-24T00:00:00.000+0000
"Décret n° 2008-1140 du 3 novembre 2008 relatif aux appellations d'origine contrôlées « Bandol », « Bordeaux », « Bordeaux supérieur », « Muscadet », « Muscadet Coteaux de la Loire », « Muscadet Côtes de Grandlieu » et « Muscadet Sèvre et Maine »",LEGITEXT000019729630_07-11-2008,2008-11-03,DECRET,VIGUEUR,LEGI,2008-11-06T00:00:00.000+0000
"Décret n° 2008-1140 du 3 novembre 2008 relatif aux appellations d'origine contrôlées « Bordeaux », « Muscadet », « Muscadet Coteaux de la Loire », « Muscadet Côtes de Grandlieu » et « Muscadet Sèvre et Maine »",LEGITEXT000024667638_15-10-2011,2008-11-03,DECRET,VIGUEUR,LEGI,2008-11-06T00:00:00.000+0000
"Décret n° 2008-1140 du 3 novembre 2008 relatif aux appellations d'origine contrôlées « Bandol », « Bordeaux », « Bordeaux supérieur », « Muscadet », « Muscadet Coteaux de la Loire », « Muscadet Côtes de Grandlieu » et « Muscadet Sèvre et Maine »",LEGITEXT000019729630_01-11-2009,2008-11-03,DECRET,VIGUEUR,LEGI,2008-11-06T00:00:00.000+0000
Décret n° 2008-1140 du 3 novembre 2008 relatif aux appellations d'origine contrôlées « Bordeaux »,LEGITEXT000024829482_20-11-2011,2008-11-03,DECRET,VIGUEUR,LEGI,2008-11-06T00:00:00.000+0000
"Arrêté du 3 novembre 2008 modifiant l'arrêté du 29 mars 1999 modifié relatif aux licences et qualifications de membre d'équipage de conduite d'avions (FCL 1), l'arrêté du 12 juillet 2005 modifié relatif aux licences et qualifications de membre d'équipage de conduite d'hélicoptères (FCL 2) et l'arrêté du 31 juillet 1981 modifié relatif aux brevets, licences et qualifications des navigants professionnels de l'aéronautique civile (personnel de conduite des aéronefs à l'exception du personnel des essais et réceptions)",LEGITEXT000019795262_23-11-2008,2008-11-03,ARRETE,VIGUEUR,LEGI,2008-11-22T00:00:00.000+0000
"Décret n° 2008-1140 du 3 novembre 2008 relatif aux appellations d'origine contrôlées « Bordeaux », « Muscadet »",LEGITEXT000024804508_17-11-2011,2008-11-03,DECRET,VIGUEUR,LEGI,2008-11-06T00:00:00.000+0000
"Décret n° 2008-1140 du 3 novembre 2008 relatif aux appellations d'origine contrôlées « Bordeaux », « Bordeaux supérieur », « Muscadet », « Muscadet Coteaux de la Loire », « Muscadet Côtes de Grandlieu » et « Muscadet Sèvre et Maine »",LEGITEXT000024596955_25-09-2011,2008-11-03,DECRET,VIGUEUR,LEGI,2008-11-06T00:00:00.000+0000
"Décret n° 2008-1140 du 3 novembre 2008 relatif aux appellations d'origine contrôlées « Bordeaux », « Muscadet », « Muscadet Coteaux de la Loire » ",LEGITEXT000024795702_12-11-2011,2008-11-03,DECRET,VIGUEUR,LEGI,2008-11-06T00:00:00.000+0000
Décret n° 2008-1109 du 29 octobre 2008 portant création à titre expérimental d'un traitement automatisé dénommé « pré-plainte en ligne »,LEGITEXT000019709588_01-11-2008,2008-10-29,DECRET,VIGUEUR,LEGI,2008-10-31T00:00:00.000+0000
Arrêté du 28 octobre 2008  relatif à la gestion des fréquences aviation civile,LEGITEXT000019750724_12-11-2008,2008-10-28,ARRETE,VIGUEUR,LEGI,2008-11-11T00:00:00.000+0000
Décret n° 2008-1092 du 27 octobre 2008  relatif aux conditions de production de certains vins de pays,LEGITEXT000019704241_30-10-2008,2008-10-27,DECRET,VIGUEUR,LEGI,2008-10-29T00:00:00.000+0000
Arrêté du 13 octobre 2008 portant création d'une zone dangereuse identifiée LF-D 74 dans la région de Bellegarde-sur-Valserine (Ain),LEGITEXT000019695723_29-10-2008,2008-10-13,ARRETE,VIGUEUR,LEGI,2008-10-28T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_31-10-2008,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_19-03-2011,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008  relatif aux jeunes sapeurs-pompiers,LEGITEXT000019657891_07-09-2011,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-10-19T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_08-06-2009,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_20-12-2008,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008  relatif aux jeunes sapeurs-pompiers,LEGITEXT000019657891_27-08-2014,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-10-19T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_05-05-2010,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008  relatif aux jeunes sapeurs-pompiers,LEGITEXT000019657891_20-10-2008,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-10-19T00:00:00.000+0000
Arrêté du 10 octobre 2008  relatif aux jeunes sapeurs-pompiers,LEGITEXT000019657891_28-06-2010,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-10-19T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_05-08-2010,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_20-03-2010,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_21-04-2010,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_06-12-2010,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Arrêté du 10 octobre 2008 fixant la liste des emplois de chef de mission,LEGITEXT000019706254_01-03-2009,2008-10-10,ARRETE,VIGUEUR,LEGI,2008-11-07T00:00:00.000+0000
Décret n° 2008-1023 du 6 octobre 2008 relatif au fichier judiciaire national automatisé des auteurs <mark>d'infractions</mark> sexuelles ou violentes et au casier judiciaire national automatisé,LEGITEXT000019585815_08-10-2008,2008-10-06,DECRET,VIGUEUR,LEGI,2008-10-07T00:00:00.000+0000
Décret n° 2008-1022 du 3 octobre 2008 pris en application de l'article 32 de la loi organique n° 2004-192 du 27 février 2004 modifiée portant statut d'autonomie de la Polynésie française et portant approbation d'un acte dénommé « loi du pays » relatif à la recherche et à la constatation des <mark>infractions</mark> en matière économique,LEGITEXT000019567470_06-10-2008,2008-10-03,DECRET,VIGUEUR,LEGI,2008-10-05T00:00:00.000+0000
